OBJECTID;CODE_VOIE;NOM_VOIE;TYPE_AMENAGEMENT;REALISATION;CIRCUL2R;CIRCVOIT;AFFECTATION;TOURNGAUCHE;SHAPE.LEN
56019;06270;Place Edouard- CLAPARÈDE;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;45.3899401004326
56020;06270;Place Edouard- CLAPARÈDE;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;11.475765769655599
56021;06319;Rue du Cloître;Dérogation 2R;1999;bidirectionnelle; ;au statut de la rue;;6.1564841984299195
56022;06319;Rue du Cloître;Dérogation 2R;1999;bidirectionnelle; ;au statut de la rue;;78.33698994575231
56023;06327;Rue du Clos;Contresens;2010;unidirectionnelle; ;vélos + cyclomoteurs;;54.5593222537552
56024;06327;Rue du Clos;Contresens;2010;unidirectionnelle; ;vélos + cyclomoteurs;;57.5265366118835
56025;06327;Rue du Clos;Contresens;2010;unidirectionnelle; ;vélos + cyclomoteurs;;75.95336658414641
56026;06378;Boulevard de la Cluse;Bande;1996;unidirectionnelle;contresens;vélos + cyclomoteurs;;28.1219060520442
56027;06378;Boulevard de la Cluse;Dérogation 2R;2008;bidirectionnelle; ;mixité piétons;;74.04242057292409
56028;06378;Boulevard de la Cluse;Piste;1995;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;7.4132111800487595
56033;06483;Route de Collex;Piste;2006;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;21.7916910771055
56041;06491;Rue de la Colline;Contresens;2003;; ;vélos + cyclomoteurs;;34.2576558080646
56042;06548;Quai de Cologny;Piste;1960;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;49.5769130119038
82584;;  ;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;35.88590473619
56044;06548;Quai de Cologny;Piste;1960;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;109.04600187999401
56045;06548;Quai de Cologny;Piste;1960;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;304.67952818276603
56046;06548;Quai de Cologny;Piste;1960;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;185.740057695052
56047;06548;Quai de Cologny;Piste;1960;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;93.2842724661209
57042;14605;Route de Malagnou;Piste;1988;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;51.9782262534956
76822;22071;Route de Sauverny;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;151.95442375923102
55087;;  ;Dérogation 2R;2011;bidirectionnelle; ;mixité piétons;;96.3901095361686
56029;06483;Route de Collex;Piste;2006;bidirectionnelle;;mixité piétons;;100.39377223898501
56052;06556;Chemin de la Colombe;Bande; ;unidirectionnelle;contresens;vélos + cyclomoteurs;;141.739117824896
56053;06556;Chemin de la Colombe;Piste; ;unidirectionnelle;contresens;vélos + cyclomoteurs;;16.3657111058457
56054;06564;Chemin des Colombettes;Bande;1996;unidirectionnelle;contresens;vélos + cyclomoteurs;;120.273388736491
56055;06564;Chemin des Colombettes;Contresens;1996;unidirectionnelle;contresens;vélos + cyclomoteurs;;54.0805969133787
56056;06564;Chemin des Colombettes;Contresens;1996;unidirectionnelle;contresens;vélos + cyclomoteurs;;14.1196175585601
56057;06572;Rue du Colombier;Contresens;2009;unidirectionnelle; ;vélos + cyclomoteurs;;70.5261233609905
56065;06785;Avenue des Communes-Réunies;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;18.5151451821984
56066;06785;Avenue des Communes-Réunies;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;38.9304164116889
56067;06785;Avenue des Communes-Réunies;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;17.746894750841296
56068;06785;Avenue des Communes-Réunies;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;10.475942032608799
56069;06785;Avenue des Communes-Réunies;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;23.989357153062
56070;06785;Avenue des Communes-Réunies;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;5.25280877245688
56071;06785;Avenue des Communes-Réunies;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;11.543907067930299
56072;06785;Avenue des Communes-Réunies;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;18.223638559812297
56073;06785;Avenue des Communes-Réunies;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;19.107268250589897
57785;22071;Route de Sauverny;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;232.80191773265102
56075;06785;Avenue des Communes-Réunies;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;128.542242815548
58495;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;279.248052054742
56077;06785;Avenue des Communes-Réunies;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;5.0259426976439
56078;06785;Avenue des Communes-Réunies;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;69.6504472705463
56079;06785;Avenue des Communes-Réunies;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;301.984384058861
56080;06785;Avenue des Communes-Réunies;Piste;1996;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;11.131042179418799
56081;06785;Avenue des Communes-Réunies;Piste;1996;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;264.551200935122
56082;06785;Avenue des Communes-Réunies;Piste;1996;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;197.689719939331
56087;06785;Avenue des Communes-Réunies;Piste;2008;bidirectionnelle; ;vélos + cyclomoteurs;;92.7669886761038
56088;06785;Avenue des Communes-Réunies;Piste;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;139.62960389448602
56089;06831;Route de Compois;Piste;1986;bidirectionnelle;dans le sens;mixité piétons;;270.290218556623
56090;06831;Route de Compois;Piste;1986;bidirectionnelle;dans le sens;mixité piétons;;448.985484199626
56091;06831;Route de Compois;Piste;1986;bidirectionnelle;dans le sens;mixité piétons;;190.249478111619
56093;06831;Route de Compois;Piste;1986;bidirectionnelle;dans le sens;mixité piétons;;82.1103465430835
57182;15482;Route de Meyrin;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;126.126999938381
67873;;  ;Contresens;2015;unidirectionnelle;contresens;vélos + cyclomoteurs;;269.181294871527
57749;21628;Route de Saint-Julien;Piste;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;72.50273469260961
72023;;  ;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;302.951190279083
55368;01350;Route de Base;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;339.463383222298
58178;24996;Rue des Vernes;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;103.789668635975
56495;11266;Quai du Général- GUISAN;Sas;1988;; ;;NON;4.46279060678406
72988;;  ;Bande;2015;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;13.7978730244919
83863;;  ;Bande;2016;unidirectionnelle;;;;66.34095677853828
81623;;  ;Sas;2016;;dans le sens;;;2.58884143971777
55136;00086;Route des Acacias;Piste;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;40.1455843118336
56492;11266;Quai du Général- GUISAN;Bande;1988;unidirectionnelle;contresens;vélos + cyclomoteurs;;155.012497321333
57006;14605;Route de Malagnou;Bande;1988;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;58.195919100912896
80989;03514;Route du Pont-BUTIN;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;59.1659969915153
56010;05932;Route de Choulex;Bande;;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;654.070251085087
57009;14605;Route de Malagnou;Bande;1988;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;8.19328993750374
57694;21628;Route de Saint-Julien;Piste;1996;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.54305738932496
56121;07056;Chemin des Corbillettes;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;86.69972467843338
55577;02534;Route du Bois-des-Frères;Piste;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;148.256138490114
56094;06831;Route de Compois;Piste;1986;bidirectionnelle;dans le sens;mixité piétons;;224.68727766423203
56095;06831;Route de Compois;Piste;1986;bidirectionnelle;dans le sens;mixité piétons;;230.937043313726
56096;06831;Route de Compois;Piste;1986;bidirectionnelle;dans le sens;mixité piétons;;200.409000782441
56097;06831;Route de Compois;Piste;1986;bidirectionnelle;dans le sens;mixité piétons;;85.37700274791979
56101;06947;Rue du Conseil-Général;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;50.95844974094089
56102;06971;Rue de Contamines;Bande;1998;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;16.8955023600957
56103;06971;Rue de Contamines;Bande;2002;unidirectionnelle;contresens;vélos + cyclomoteurs;;37.4156366493935
56104;06971;Rue de Contamines;Bande;2002;unidirectionnelle;contresens;vélos + cyclomoteurs;;55.50235749259419
56106;07021;Rue du Contrat-Social;Contresens;2006;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;83.1124762014327
56110;07048;Chemin des Coquelicots;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;7.58444375636834
56111;07048;Chemin des Coquelicots;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;47.0158087751543
56112;07048;Chemin des Coquelicots;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;130.546534977384
56113;07048;Chemin des Coquelicots;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;17.203380938870698
56114;07048;Chemin des Coquelicots;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;99.6226860905758
56117;07056;Chemin des Corbillettes;Bande;2009;unidirectionnelle;dans le sens;;;163.00043697871
56122;07056;Chemin des Corbillettes;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;48.490408597531896
56126;07110;Place de Cornavin;Bande;1995;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;234.268196596309
56127;07110;Place de Cornavin;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;17.470920034821
56129;07110;Place de Cornavin;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;38.5026804261729
56130;07110;Place de Cornavin;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.65562168396011
55839;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;2.6376504696414997
55836;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;mixité piétons;;0.35000000000000003
55837;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;mixité piétons;;0.120830459735946
55838;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;2.18359794834122
55840;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;0.354400902933387
55841;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;4.7597163781049
55842;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;4.2101933460361
55843;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;3.91740187417669
55844;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;137.85583235662202
55845;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;559.84624575751
55846;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;278.851289534114
55847;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;288.228167789094
55848;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;83.41686110261949
55849;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;232.679201503511
55850;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;262.34824969178004
55851;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;566.253540569028
55852;04766;Route de Chancy;Piste;1985;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;76.4969973266925
58458;27626;Route de Lausanne;Bande;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;263.38631703988403
55491;01414;Promenade des Bastions;Sas;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;3.4528394112672
81955;;  ;Piste;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;33.373304436712594
55655;03514;Route du Pont-BUTIN;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;165.704724161256
87064;;  ;Dérogation 2R;2016;unidirectionnelle;dans le sens;mixité piétons;;41.3231461933886
83543;;  ;Dérogation 2R;2015;bidirectionnelle;;mixité piétons;;104.613939042946
57658;21571;Route de Saint-Georges;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;32.120294318114304
80346;02534;Route du Bois-des-Frères;Piste;2016;unidirectionnelle;dans le sens;mixité piétons;;37.0204389493156
84503;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;123.47555419812102
55957;05436;Rue Michel- CHAUVET;Dérogation 2R;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;3.69270903267506
55958;05436;Rue Michel- CHAUVET;Dérogation 2R;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;13.0596572968243
55959;05436;Rue Michel- CHAUVET;Sas;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;2.5716337219752
55960;05495;Chemin de la Chênaie;Piste; ;bidirectionnelle;dans le sens;mixité piétons;;216.73048358531202
55961;05517;Route de Chêne;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.1789657091648
55962;05517;Route de Chêne;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;99.79089608094239
75544;;  ;Bande;2015;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;44.0177895855755
55964;05517;Route de Chêne;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;149.628632361777
55965;05517;Route de Chêne;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;161.309842638852
55966;05517;Route de Chêne;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;42.716404398242794
55967;05517;Route de Chêne;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;78.8490618004698
80345;02534;Route du Bois-des-Frères;Piste;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;139.73846563115703
55822;04766;Route de Chancy;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;19.7796124396536
55970;05517;Route de Chêne;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;8.20365772079747
55971;05517;Route de Chêne;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;89.69336969085201
55972;05517;Route de Chêne;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;92.8774116999477
55973;05517;Route de Chêne;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;204.81292181254102
55974;05517;Route de Chêne;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;50.0390467719635
55975;05517;Route de Chêne;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;29.1753076595432
55976;05517;Route de Chêne;Bande;1990;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;68.97827035294729
55977;05517;Route de Chêne;Bande;1990;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;30.9962355092269
55978;05517;Route de Chêne;Bande;1990;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;64.9200030807147
55979;05517;Route de Chêne;Bande;2002;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;250.441250507218
55980;05517;Route de Chêne;Bande;2002;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;64.34191278973269
55981;05517;Route de Chêne;Bande;2002;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;157.77522763393603
55982;05517;Route de Chêne;Bande;2002;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;180.79932860705102
55549;02097;Avenue Louis- BERTRAND;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;53.3606196868095
55551;02097;Avenue Louis- BERTRAND;Piste; ;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;47.5920767059394
55552;02097;Avenue Louis- BERTRAND;Piste;1993;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;5.783234389163209
72344;;  ;Bande;2015;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;44.5443980952383
57716;21628;Route de Saint-Julien;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;46.237636695277295
74904;03778;Route de La-Capite;Piste;1994;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;41.6577704435149
55558;02259;Avenue  BLANC;Bande;1988;unidirectionnelle;contresens;vélos + cyclomoteurs;;267.284286940924
55559;02259;Avenue  BLANC;Bande;1988;unidirectionnelle;contresens;vélos + cyclomoteurs;;9.56830706029024
55560;02259;Avenue  BLANC;Bande;1988;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;16.371395386419003
55561;02259;Avenue  BLANC;Bande;1988;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;13.844695735190399
55562;02259;Avenue  BLANC;Piste;1988;unidirectionnelle;contresens;vélos + cyclomoteurs;;5.000359987040929
55563;02259;Avenue  BLANC;Sas;1988;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;3.4392586410446095
55564;02259;Avenue  BLANC;Sas;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;5.63568984242391
55565;02305;Chemin de Blandonnet;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;134.17084250667602
55566;02305;Chemin de Blandonnet;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;40.0558070256679
55567;02305;Chemin de Blandonnet;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;27.1742544472469
55568;02305;Chemin de Blandonnet;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;39.6078205336188
55569;02305;Chemin de Blandonnet;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;23.928000334336296
55570;02305;Chemin de Blandonnet;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;54.0167463944456
55571;02534;Route du Bois-des-Frères;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;121.352688202606
55572;02534;Route du Bois-des-Frères;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;38.61771300344439
55579;02542;Rue du Bois-du-Lan;Sas;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;3.58622364054447
55581;02704;Rue François- BONIVARD;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;54.239188419113695
55582;02704;Rue François- BONIVARD;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;61.559087874984
55583;02704;Rue François- BONIVARD;Sas;1997;; ;;NON;3.56855713139078
55584;02828;Chemin Charles- BORGEAUD;Bande; ;unidirectionnelle;dans le sens;mixité piétons;;171.887181459246
55585;02828;Chemin Charles- BORGEAUD;Bande; ;unidirectionnelle;dans le sens;mixité piétons;;110.236729030166
